Timestamp,RateRoll1,RatePitch1,RateYaw1,KalmanRoll1,KalmanPitch1,KalmanYaw1,RateRoll2,RatePitch2,RateYaw2,KalmanRoll2,KalmanPitch2,KalmanYaw2,RateRoll3,RatePitch3,RateYaw3,KalmanRoll3,KalmanPitch3,KalmanYaw3,RateRoll4,RatePitch4,RateYaw4,KalmanRoll4,KalmanPitch4,KalmanYaw4,RateRoll5,RatePitch5,RateYaw5,KalmanRoll5,KalmanPitch5,KalmanYaw5
1738024302.448954,-70.87,-17.34,-31.63,-8.49,-2.82,-3.64,-75.36,80.7,-41.53,-8.81,8.4,-4.81,26.81,122.75,-34.32,2.57,13.4,-3.98,26.99,43.57,-36.52,3.29,3.73,-4.26,73.07,20.61,-36.4,7.6,1.62,-4.19
1738024303.980563,-70.75,-16.7,-31.76,-8.62,-2.84,-3.71,-75.63,81.13,-41.65,-8.95,8.58,-4.89,26.41,121.22,-34.44,2.63,13.64,-4.04,27.02,41.77,-36.76,3.34,3.83,-4.33,73.44,20.24,-36.27,7.76,1.67,-4.26
1738024305.5102952,-69.86,-15.63,-31.76,-8.75,-2.85,-3.77,-75.08,80.64,-41.53,-9.1,8.75,-4.97,28.43,122.69,-34.32,2.69,13.9,-4.11,26.6,41.25,-36.64,3.38,3.92,-4.4,73.65,20.98,-36.27,7.92,1.72,-4.34
1738024307.0388274,-71.15,-15.45,-31.51,-8.89,-2.87,-3.83,-73.47,81.77,-41.53,-9.24,8.93,-5.05,28.43,121.5,-34.32,2.76,14.14,-4.18,27.88,43.11,-36.76,3.44,4.03,-4.47,74.17,20.03,-36.27,8.08,1.78,-4.41
1738024308.5683851,-70.66,-17.89,-31.76,-9.02,-2.89,-3.89,-76.09,80.27,-41.65,-9.38,9.1,-5.13,26.26,120.85,-34.44,2.82,14.39,-4.24,27.21,41.56,-36.64,3.49,4.13,-4.54,72.61,20.52,-36.15,8.23,1.83,-4.48
1738024310.1006641,-71.73,-14.56,-31.76,-9.15,-2.9,-3.95,-72.49,81.59,-41.53,-9.52,9.27,-5.21,28.46,121.28,-34.56,2.89,14.63,-4.31,27.82,43.51,-36.64,3.54,4.23,-4.61,73.59,20.0,-36.27,8.39,1.88,-4.55
1738024311.630913,-70.96,-15.66,-31.76,-9.29,-2.92,-4.01,-73.25,80.55,-41.77,-9.65,9.44,-5.29,27.91,121.28,-34.56,2.95,14.88,-4.38,27.6,43.57,-36.64,3.59,4.33,-4.68,73.92,20.0,-35.91,8.55,1.92,-4.62
1738024313.1601121,-72.4,-14.81,-31.63,-9.43,-2.93,-4.08,-72.89,81.95,-41.77,-9.79,9.62,-5.37,28.67,120.76,-34.32,3.02,15.12,-4.45,29.13,44.34,-36.52,3.65,4.44,-4.75,74.6,20.34,-36.15,8.71,1.97,-4.69
1738024314.690503,-70.9,-12.67,-31.76,-9.56,-2.93,-4.14,-71.51,82.23,-41.65,-9.92,9.79,-5.45,30.41,121.25,-34.56,3.09,15.36,-4.51,28.4,45.28,-36.52,3.71,4.55,-4.82,75.82,20.37,-35.91,8.87,2.02,-4.75
1738024316.221489,-71.3,-12.76,-31.51,-9.7,-2.94,-4.2,-71.79,83.42,-41.4,-10.05,9.97,-5.53,30.05,120.85,-34.56,3.16,15.6,-4.58,29.44,46.2,-36.52,3.77,4.66,-4.89,76.21,19.6,-35.91,9.03,2.07,-4.82
1738024317.7521496,-71.08,-12.24,-31.76,-9.83,-2.94,-4.26,-71.05,83.69,-41.77,-10.18,10.15,-5.61,29.74,120.98,-34.32,3.23,15.84,-4.65,29.68,46.14,-36.52,3.83,4.77,-4.96,75.69,18.78,-36.03,9.2,2.11,-4.89
1738024319.2883475,-71.11,-12.31,-31.63,-9.96,-2.95,-4.32,-71.88,83.82,-41.77,-10.31,10.33,-5.7,30.56,121.04,-34.44,3.3,16.09,-4.71,29.5,45.92,-36.76,3.89,4.88,-5.03,76.27,19.05,-35.91,9.36,2.16,-4.96
1738024320.8209844,-70.69,-10.11,-31.88,-10.1,-2.94,-4.38,-69.56,84.21,-41.65,-10.43,10.51,-5.78,32.15,121.56,-34.44,3.38,16.33,-4.78,29.8,46.35,-36.76,3.95,5.0,-5.11,78.02,19.11,-35.79,9.53,2.2,-5.03
1738024322.3563352,-73.37,-13.92,-31.88,-10.24,-2.96,-4.45,-72.18,83.79,-41.65,-10.57,10.69,-5.86,30.29,122.56,-34.2,3.45,16.57,-4.85,30.56,44.89,-36.76,4.01,5.1,-5.18,77.1,19.57,-36.15,9.7,2.25,-5.1
1738024323.8883054,-72.89,-10.6,-31.76,-10.38,-2.95,-4.51,-69.8,84.82,-41.89,-10.69,10.87,-5.94,30.87,121.13,-34.44,3.52,16.81,-4.91,31.05,46.47,-37.01,4.07,5.21,-5.25,78.02,18.02,-35.91,9.86,2.28,-5.17
1738024325.424326,-71.39,-11.63,-31.76,-10.51,-2.96,-4.57,-71.91,83.3,-41.89,-10.82,11.04,-6.02,30.29,121.74,-34.32,3.59,17.06,-4.98,28.24,46.63,-36.76,4.13,5.32,-5.32,76.49,19.21,-35.91,10.03,2.33,-5.24
1738024326.9570553,-75.39,-9.25,-31.63,-10.66,-2.95,-4.63,-68.31,87.21,-41.65,-10.94,11.23,-6.1,35.33,119.76,-34.69,3.68,17.29,-5.04,34.23,47.05,-36.76,4.21,5.43,-5.39,79.69,16.64,-36.27,10.2,2.36,-5.31
1738024328.4948192,-66.2,-22.35,-31.76,-10.78,-3.0,-4.69,-81.31,78.47,-41.53,-11.11,11.39,-6.18,19.94,125.65,-34.2,3.71,17.55,-5.11,20.89,40.34,-36.52,4.23,5.52,-5.46,68.82,24.34,-35.91,10.33,2.42,-5.37
1738024330.026714,-66.41,-11.66,-31.76,-10.89,-3.01,-4.75,-72.67,82.69,-41.53,-11.25,11.56,-6.26,30.93,123.27,-34.69,3.78,17.79,-5.18,25.53,47.73,-36.64,4.27,5.63,-5.53,76.76,25.31,-35.91,10.49,2.49,-5.44
1738024331.5648036,-67.18,-13.28,-31.51,-11.01,-3.02,-4.81,-72.73,82.38,-41.65,-11.38,11.73,-6.34,29.34,122.08,-34.44,3.85,18.04,-5.24,25.13,47.54,-36.64,4.31,5.74,-5.6,76.09,22.87,-35.91,10.65,2.55,-5.51
1738024333.0970657,-68.21,-13.34,-31.76,-11.13,-3.03,-4.87,-72.92,83.18,-41.53,-11.52,11.9,-6.42,30.84,123.39,-34.44,3.92,18.28,-5.31,27.54,45.71,-36.64,4.37,5.84,-5.67,76.55,22.96,-36.03,10.81,2.6,-5.58
1738024334.6359477,-69.71,-14.05,-31.76,-11.26,-3.05,-4.94,-75.48,82.41,-41.4,-11.66,12.07,-6.5,28.31,124.4,-34.44,3.98,18.53,-5.37,25.53,47.08,-36.52,4.41,5.95,-5.74,74.99,23.08,-36.03,10.97,2.66,-5.65
1738024336.1693385,-70.56,-5.19,-31.63,-11.39,-3.03,-5.0,-67.88,89.16,-41.53,-11.78,12.26,-6.57,36.58,123.57,-34.2,4.07,18.78,-5.44,30.26,49.98,-36.64,4.47,6.07,-5.81,81.07,20.27,-36.03,11.14,2.71,-5.72
1738024337.7026274,-67.69,-11.82,-31.51,-11.51,-3.03,-5.06,-74.72,82.69,-41.65,-11.92,12.43,-6.65,29.5,123.54,-34.44,4.13,19.02,-5.51,27.48,47.05,-36.52,4.52,6.18,-5.88,76.92,21.34,-36.03,11.3,2.76,-5.78
1738024339.2365003,-67.79,-10.9,-31.51,-11.63,-3.04,-5.12,-72.67,84.55,-41.53,-12.06,12.6,-6.73,30.29,123.39,-34.56,4.2,19.27,-5.57,26.72,49.01,-36.64,4.57,6.29,-5.95,77.53,24.06,-35.79,11.46,2.82,-5.85
1738024340.7708838,-58.05,-36.92,-31.76,-11.72,-3.15,-5.18,-93.47,65.95,-41.53,-12.27,12.7,-6.81,1.83,126.96,-34.32,4.15,19.52,-5.64,5.92,31.05,-36.4,4.53,6.34,-6.02,55.24,32.89,-36.15,11.54,2.91,-5.92
1738024342.3064625,-62.5,-35.48,-31.51,-11.82,-3.25,-5.24,-89.28,65.47,-41.53,-12.47,12.8,-6.89,7.05,125.53,-34.2,4.13,19.78,-5.7,11.45,30.78,-36.76,4.52,6.38,-6.08,56.43,29.62,-36.03,11.62,2.99,-5.99
1738024343.841414,-64.27,-36.37,-31.63,-11.92,-3.35,-5.3,-89.31,64.61,-41.28,-12.67,12.9,-6.97,5.86,124.03,-34.56,4.1,20.02,-5.77,12.49,28.95,-36.52,4.52,6.41,-6.15,56.06,28.12,-36.03,11.69,3.06,-6.06
1738024345.3749564,-61.59,-35.3,-31.39,-12.02,-3.45,-5.35,-89.01,64.92,-41.4,-12.87,13.0,-7.05,6.47,124.24,-34.2,4.08,20.27,-5.83,11.76,29.8,-36.64,4.51,6.45,-6.22,55.48,28.58,-35.79,11.77,3.14,-6.12
1738024346.906549,-65.56,-38.14,-31.63,-12.13,-3.56,-5.41,-91.18,65.4,-41.4,-13.07,13.1,-7.12,4.52,123.6,-34.44,4.05,20.51,-5.9,11.82,27.45,-36.52,4.5,6.48,-6.29,52.89,26.93,-35.79,11.83,3.21,-6.19
1738024348.443832,-63.39,-37.25,-31.88,-12.24,-3.66,-5.48,-90.23,64.95,-41.4,-13.27,13.2,-7.2,3.57,124.67,-34.56,4.01,20.76,-5.96,11.42,28.46,-36.64,4.49,6.52,-6.36,53.68,30.02,-36.15,11.9,3.29,-6.26
1738024349.974137,-66.38,-36.21,-31.76,-12.35,-3.76,-5.54,-89.1,67.51,-41.53,-13.46,13.31,-7.28,6.17,124.09,-34.44,3.99,21.0,-6.03,13.71,29.59,-36.27,4.49,6.56,-6.43,56.55,27.76,-36.15,11.99,3.36,-6.33
1738024351.5119376,-63.6,-34.87,-31.76,-12.46,-3.85,-5.6,-88.34,66.9,-41.4,-13.65,13.42,-7.36,7.05,125.89,-34.32,3.97,21.25,-6.09,12.58,31.02,-36.4,4.49,6.6,-6.5,57.16,28.73,-35.54,12.07,3.43,-6.39
1738024353.0419497,-62.47,-38.81,-31.63,-12.56,-3.96,-5.66,-91.69,64.18,-41.53,-13.86,13.51,-7.44,4.09,125.65,-34.56,3.94,21.5,-6.16,10.78,28.89,-36.64,4.48,6.64,-6.57,54.2,29.92,-36.03,12.14,3.51,-6.46
1738024354.5761213,-76.4,-9.13,-31.39,-12.72,-3.95,-5.71,-69.8,87.54,-41.4,-13.97,13.7,-7.51,35.15,121.16,-34.69,4.03,21.73,-6.22,33.31,47.79,-36.27,4.56,6.75,-6.63,80.06,16.61,-35.91,12.32,3.54,-6.53
1738024356.1097977,-73.01,-0.34,-31.51,-12.86,-3.91,-5.77,-63.66,90.9,-41.28,-14.06,13.9,-7.59,41.25,119.39,-34.2,4.15,21.95,-6.29,35.66,53.56,-36.4,4.65,6.89,-6.7,84.52,16.43,-35.91,12.51,3.56,-6.6
1738024357.6472924,-72.95,-2.81,-31.51,-13.0,-3.88,-5.83,-63.11,89.65,-41.53,-14.15,14.1,-7.67,41.25,119.63,-34.32,4.26,22.17,-6.35,34.63,53.07,-36.52,4.73,7.02,-6.77,84.52,18.53,-35.91,12.7,3.59,-6.66
1738024359.1790512,-73.34,-0.06,-31.76,-13.15,-3.83,-5.89,-62.93,92.0,-41.4,-14.24,14.31,-7.75,42.87,120.76,-34.2,4.39,22.4,-6.42,34.9,53.8,-36.64,4.82,7.15,-6.84,85.47,18.69,-35.66,12.9,3.63,-6.73
1738024411.0245566,-102.78,-3.48,-31.76,-0.28,-0.01,-0.09,-49.95,41.07,-41.53,-0.14,0.11,-0.11,-19.94,74.44,-34.56,-0.06,0.21,-0.1,34.08,15.88,-36.52,0.09,0.04,-0.1,60.21,-15.69,-35.79,0.17,-0.04,-0.1
1738024412.5546153,-96.67,-0.06,-31.76,-0.51,-0.01,-0.16,-50.6,40.7,-41.65,-0.26,0.21,-0.22,-22.84,76.76,-34.69,-0.11,0.39,-0.18,31.18,19.79,-36.52,0.17,0.09,-0.19,58.47,-11.18,-35.79,0.31,-0.07,-0.19
1738024414.0848856,-98.75,-1.77,-31.76,-0.74,-0.01,-0.24,-50.9,41.74,-41.65,-0.38,0.31,-0.31,-21.83,76.43,-34.81,-0.16,0.57,-0.26,31.63,18.26,-36.52,0.24,0.14,-0.27,60.03,-12.52,-36.15,0.44,-0.1,-0.27
1738024415.615182,-97.74,-1.71,-31.76,-0.95,-0.02,-0.3,-48.61,40.27,-41.89,-0.48,0.39,-0.4,-20.64,75.27,-34.81,-0.2,0.73,-0.33,33.19,15.97,-36.76,0.31,0.17,-0.35,59.27,-13.65,-36.03,0.57,-0.13,-0.35
1738024417.1416,-66.02,24.0,-31.51,-1.04,0.07,-0.37,-50.75,36.0,-41.89,-0.59,0.46,-0.49,-22.41,85.19,-34.69,-0.25,0.92,-0.41,17.4,33.86,-36.64,0.33,0.26,-0.43,57.44,12.06,-35.91,0.69,-0.07,-0.42
1738024418.6704745,-63.69,12.27,-31.76,-1.14,0.1,-0.44,-88.18,51.18,-41.89,-0.83,0.59,-0.58,-57.19,99.15,-34.69,-0.42,1.16,-0.48,-4.98,52.55,-36.76,0.27,0.41,-0.51,46.69,37.34,-36.03,0.77,0.07,-0.5
1738024420.1952107,-63.3,12.09,-32.0,-1.24,0.14,-0.5,-86.53,49.68,-41.77,-1.05,0.7,-0.66,-56.79,97.65,-34.44,-0.58,1.38,-0.55,-5.1,52.12,-36.64,0.22,0.56,-0.58,45.89,36.55,-36.03,0.85,0.2,-0.57
1738024421.722399,-62.41,9.44,-31.88,-1.35,0.16,-0.57,-89.5,48.18,-41.4,-1.27,0.81,-0.75,-59.63,97.86,-34.56,-0.74,1.6,-0.62,-7.33,51.27,-36.52,0.18,0.69,-0.66,44.27,38.47,-35.91,0.93,0.31,-0.65
1738024423.2508533,-63.66,9.59,-32.0,-1.46,0.18,-0.64,-89.44,47.91,-41.89,-1.48,0.91,-0.83,-60.12,97.07,-34.69,-0.89,1.81,-0.69,-7.08,50.17,-37.01,0.13,0.81,-0.73,44.34,36.49,-36.03,1.01,0.42,-0.72
1738024424.7754667,-0.01,-0.01,-0.01,-1.34,0.16,-0.58,-88.64,47.15,-41.77,-1.68,1.01,-0.92,-59.18,94.99,-34.69,-1.04,2.01,-0.76,-5.8,48.46,-36.64,0.1,0.92,-0.81,45.01,35.45,-36.03,1.09,0.52,-0.79
1738024426.2987874,-0.01,-0.01,-0.01,-1.24,0.15,-0.54,-87.94,47.79,-41.53,-1.88,1.11,-1.0,-58.08,95.18,-34.44,-1.17,2.21,-0.83,-6.56,48.15,-36.89,0.07,1.03,-0.88,43.42,34.38,-35.91,1.17,0.6,-0.87
1738024427.8219926,-0.01,-0.01,-0.01,-1.15,0.14,-0.5,-90.23,44.09,-41.65,-2.09,1.19,-1.09,-61.13,94.5,-34.44,-1.32,2.41,-0.9,-8.49,47.91,-37.01,0.03,1.13,-0.96,41.77,36.27,-35.91,1.24,0.7,-0.94
1738024429.3481462,-0.01,-0.01,-0.01,-1.08,0.13,-0.47,-88.82,45.31,-41.77,-2.28,1.28,-1.17,-59.33,93.31,-34.69,-1.45,2.6,-0.97,-7.45,47.88,-36.76,0.0,1.24,-1.03,42.11,35.21,-36.03,1.32,0.78,-1.01
1738024430.8729217,-65.04,6.32,-32.0,-1.25,0.15,-0.56,-90.05,43.24,-41.65,-2.48,1.37,-1.26,-60.79,91.94,-34.56,-1.59,2.78,-1.04,-8.79,46.2,-36.89,-0.03,1.34,-1.11,40.37,34.84,-35.66,1.39,0.86,-1.08
1738024432.4026349,-61.28,2.75,-31.76,-1.41,0.15,-0.65,-90.23,40.89,-41.89,-2.67,1.44,-1.34,-63.08,91.05,-34.56,-1.74,2.96,-1.11,-11.54,45.68,-36.64,-0.07,1.43,-1.18,38.72,35.15,-35.91,1.45,0.95,-1.16
1738024433.9306905,-0.01,-0.01,-0.01,-1.33,0.14,-0.61,-90.2,40.64,-41.89,-2.87,1.52,-1.43,-63.3,90.87,-34.56,-1.88,3.14,-1.18,-11.18,44.46,-36.76,-0.11,1.52,-1.26,38.75,34.75,-35.79,1.52,1.03,-1.23
1738024435.4556532,-0.01,-0.01,-0.01,-1.26,0.13,-0.58,-90.96,40.37,-41.53,-3.06,1.59,-1.51,-63.3,89.22,-34.69,-2.02,3.32,-1.25,-12.06,45.28,-36.76,-0.15,1.61,-1.33,38.2,33.77,-35.66,1.58,1.1,-1.3
1738024436.9823158,-0.01,-0.01,-0.01,-1.2,0.13,-0.55,-91.11,39.76,-41.77,-3.26,1.66,-1.59,-63.97,88.98,-34.81,-2.17,3.49,-1.32,-12.46,43.63,-36.89,-0.19,1.7,-1.4,36.76,34.41,-35.79,1.65,1.18,-1.37
1738024438.5094092,-0.01,-0.01,-0.01,-1.15,0.12,-0.53,-88.58,40.15,-41.4,-3.44,1.74,-1.68,-60.55,90.56,-35.05,-2.29,3.67,-1.39,-9.62,43.97,-37.01,-0.22,1.79,-1.48,38.84,33.56,-35.91,1.72,1.25,-1.44
1738024440.0373585,-62.41,2.17,-31.88,-1.33,0.12,-0.62,-91.48,36.34,-41.77,-3.64,1.8,-1.76,-63.18,86.53,-34.69,-2.43,3.84,-1.46,-12.15,40.76,-37.01,-0.25,1.86,-1.55,36.21,32.52,-35.79,1.78,1.32,-1.51
1738024441.5675054,-62.63,0.24,-32.0,-1.51,0.12,-0.72,-88.24,38.2,-41.89,-3.82,1.87,-1.84,-62.35,85.92,-34.44,-2.57,4.0,-1.53,-10.47,42.26,-36.89,-0.28,1.94,-1.63,36.92,33.07,-35.79,1.84,1.39,-1.59
1738024443.0957139,-63.76,-1.07,-31.88,-1.7,0.11,-0.81,-89.56,36.03,-41.65,-4.0,1.93,-1.93,-63.76,84.98,-34.81,-2.7,4.16,-1.6,-11.42,41.16,-37.01,-0.32,2.02,-1.7,36.31,31.94,-35.91,1.9,1.45,-1.66
1738024444.6198764,-0.01,-0.01,-0.01,-1.63,0.11,-0.78,-89.13,35.82,-41.77,-4.18,1.99,-2.01,-64.34,85.92,-34.56,-2.84,4.32,-1.67,28.85,49.01,-37.01,-0.19,2.13,-1.78,31.79,18.96,-35.79,1.95,1.47,-1.73
1738024446.146043,-0.01,-0.01,-0.01,-1.57,0.1,-0.75,-89.13,36.89,-41.53,-4.37,2.05,-2.09,-62.17,84.85,-34.69,-2.97,4.49,-1.74,-11.51,40.37,-36.76,-0.23,2.2,-1.85,35.3,30.08,-35.79,2.01,1.53,-1.8
1738024447.6729686,-0.01,-0.01,-0.01,-1.51,0.1,-0.72,-90.87,35.39,-41.77,-4.56,2.11,-2.18,-64.58,83.36,-34.56,-3.11,4.64,-1.81,-13.22,39.15,-36.89,-0.27,2.27,-1.92,34.66,31.76,-35.91,2.07,1.59,-1.87
1738024449.2018416,-0.01,-0.01,-0.01,-1.45,0.09,-0.7,-89.5,37.31,-41.89,-4.74,2.18,-2.26,-62.53,84.85,-34.69,-3.24,4.8,-1.88,-10.08,40.12,-36.89,-0.3,2.34,-2.0,36.7,29.59,-35.79,2.14,1.65,-1.94
1738024450.7247415,-0.01,-0.01,-0.01,-1.4,0.09,-0.67,-88.61,37.19,-41.4,-4.92,2.25,-2.34,-62.14,86.38,-34.56,-3.37,4.97,-1.95,-11.24,41.1,-36.76,-0.33,2.42,-2.07,35.48,32.55,-36.03,2.2,1.72,-2.02
1738024452.2546628,-0.01,-0.01,-0.01,-1.36,0.09,-0.65,-90.41,35.73,-41.77,-5.1,2.31,-2.43,-63.82,85.1,-34.69,-3.51,5.13,-2.02,-12.76,40.95,-37.13,-0.37,2.5,-2.14,35.36,32.18,-35.66,2.27,1.79,-2.09
1738024453.7780511,-0.01,-0.01,-0.01,-1.31,0.08,-0.63,-90.5,35.36,-41.77,-5.29,2.38,-2.51,-65.22,84.18,-34.56,-3.64,5.29,-2.08,-14.5,40.0,-36.64,-0.42,2.57,-2.22,33.5,33.25,-35.79,2.32,1.86,-2.16
1738024455.3068097,-0.01,-0.01,-0.01,-1.27,0.08,-0.61,-90.32,36.4,-41.65,-5.47,2.44,-2.59,-63.79,84.09,-34.56,-3.78,5.45,-2.15,-12.73,38.99,-37.13,-0.45,2.64,-2.29,33.4,30.93,-35.91,2.38,1.92,-2.23
1738024456.8308334,-0.01,-0.01,-0.01,-1.23,0.08,-0.59,-90.26,35.79,-41.89,-5.66,2.51,-2.68,-65.16,84.55,-34.44,-3.92,5.62,-2.22,-14.5,40.0,-36.64,-0.49,2.72,-2.36,33.31,32.76,-35.66,2.44,1.99,-2.3
1738024458.357409,-0.01,-0.01,-0.01,-1.2,0.08,-0.57,-88.7,35.6,-41.77,-5.83,2.57,-2.76,-63.97,84.52,-34.44,-4.05,5.78,-2.29,-11.82,40.61,-37.25,-0.53,2.8,-2.44,34.14,32.15,-35.54,2.5,2.05,-2.37
1738024459.8840227,-0.01,-0.01,-0.01,-1.16,0.07,-0.56,-89.71,36.82,-41.77,-6.02,2.64,-2.84,-63.85,84.79,-34.56,-4.18,5.94,-2.36,-12.0,42.35,-36.76,-0.56,2.88,-2.51,35.73,32.79,-35.79,2.56,2.12,-2.44
1738024461.411296,-0.01,-0.01,-0.01,-1.13,0.07,-0.54,-90.47,36.55,-41.65,-6.2,2.71,-2.93,-63.97,84.27,-34.44,-4.31,6.1,-2.43,-12.58,42.2,-36.76,-0.59,2.96,-2.58,34.99,32.89,-35.79,2.63,2.19,-2.51
1738024462.9394107,-0.01,-0.01,-0.01,-1.1,0.07,-0.53,-90.69,37.16,-41.4,-6.38,2.78,-3.01,-64.4,86.23,-34.56,-4.45,6.27,-2.49,-12.09,43.02,-37.01,-0.62,3.05,-2.66,35.57,33.95,-35.79,2.69,2.26,-2.58
1738024464.4625165,-0.01,-0.01,-0.01,-1.07,0.07,-0.51,-90.93,37.74,-41.53,-6.57,2.85,-3.09,-63.69,84.92,-34.69,-4.58,6.44,-2.56,-12.34,40.55,-37.01,-0.65,3.13,-2.73,36.31,32.27,-35.79,2.76,2.33,-2.65
1738024465.9889848,-0.01,-0.01,-0.01,-1.04,0.07,-0.5,-90.38,37.74,-41.89,-6.75,2.93,-3.17,-64.52,86.02,-34.44,-4.71,6.61,-2.63,-10.6,42.53,-36.89,-0.68,3.21,-2.81,36.55,33.04,-35.91,2.84,2.4,-2.73
1738024467.5174906,-0.01,-0.01,-0.01,-1.02,0.07,-0.49,-92.15,35.94,-41.89,-6.94,2.99,-3.26,-66.93,84.55,-34.2,-4.85,6.77,-2.7,-14.96,43.57,-36.89,-0.72,3.3,-2.88,32.55,36.7,-35.66,2.89,2.48,-2.8
1738024469.0443854,-0.01,-0.01,-0.01,-0.99,0.06,-0.47,-91.76,36.95,-41.77,-7.13,3.06,-3.34,-66.81,86.78,-34.81,-4.99,6.94,-2.77,-13.68,44.31,-36.76,-0.75,3.39,-2.95,34.44,34.78,-35.79,2.95,2.55,-2.87
1738024470.570934,-0.01,-0.01,-0.01,-0.97,0.06,-0.46,-93.56,36.31,-41.53,-7.32,3.13,-3.42,-66.78,84.37,-34.56,-5.13,7.1,-2.84,-13.31,44.18,-37.01,-0.79,3.48,-3.02,34.41,35.48,-35.91,3.02,2.63,-2.94
1738024472.0947647,-0.01,-0.01,-0.01,-0.95,0.06,-0.45,-92.06,37.31,-41.65,-7.51,3.2,-3.5,-64.98,85.71,-34.44,-5.27,7.27,-2.9,-12.06,44.46,-37.13,-0.82,3.58,-3.1,36.06,35.66,-35.66,3.09,2.71,-3.01
1738024473.6216404,-0.01,-0.01,-0.01,-0.92,0.06,-0.44,-92.24,35.69,-41.53,-7.7,3.27,-3.58,-66.05,84.24,-34.81,-5.4,7.43,-2.97,-12.85,43.18,-37.01,-0.85,3.66,-3.17,34.69,34.35,-35.66,3.15,2.78,-3.08
1738024475.1472795,-0.01,-0.01,-0.01,-0.9,0.06,-0.43,-91.79,37.04,-41.77,-7.88,3.34,-3.67,-65.92,86.05,-34.32,-5.54,7.6,-3.04,-12.64,43.18,-37.01,-0.88,3.75,-3.25,35.54,34.02,-35.66,3.22,2.85,-3.15
1738024476.6758108,-0.01,-0.01,-0.01,-0.88,0.06,-0.42,-92.09,37.86,-41.16,-8.07,3.42,-3.75,-66.2,86.99,-34.44,-5.68,7.78,-3.11,-14.02,47.82,-37.01,-0.91,3.85,-3.32,35.3,37.71,-35.66,3.29,2.94,-3.22
1738024478.1997015,-0.01,-0.01,-0.01,-0.86,0.06,-0.41,-90.11,38.87,-41.65,-8.25,3.49,-3.83,-65.47,85.47,-34.32,-5.81,7.94,-3.18,-13.04,44.55,-37.01,-0.95,3.94,-3.39,35.48,34.66,-35.66,3.36,3.01,-3.29
1738024479.7294397,-0.01,-0.01,-0.01,-0.85,0.05,-0.4,-89.44,38.9,-41.4,-8.42,3.57,-3.91,-63.48,86.38,-34.69,-5.94,8.11,-3.24,-11.42,45.34,-36.89,-0.97,4.04,-3.46,37.74,36.4,-35.66,3.43,3.09,-3.36
1738024481.2550628,-0.01,-0.01,-0.01,-0.83,0.05,-0.4,-92.12,39.27,-41.53,-8.61,3.65,-3.99,-64.79,86.78,-34.32,-6.07,8.28,-3.31,-12.89,44.55,-37.01,-1.0,4.13,-3.54,36.18,35.66,-35.66,3.5,3.16,-3.43
1738024482.7821615,-0.01,-0.01,-0.01,-0.81,0.05,-0.39,-90.38,39.48,-41.65,-8.79,3.73,-4.07,-63.48,87.27,-34.44,-6.19,8.46,-3.38,-10.14,45.86,-37.01,-1.02,4.23,-3.61,38.08,34.29,-35.79,3.58,3.23,-3.5
1738024484.3084493,-0.01,-0.01,-0.01,-0.8,0.05,-0.38,-90.66,38.32,-41.65,-8.97,3.81,-4.16,-64.43,86.56,-34.56,-6.32,8.63,-3.45,-11.97,46.02,-37.01,-1.05,4.32,-3.68,36.98,35.63,-35.42,3.65,3.31,-3.57
1738024485.8342266,-0.01,-0.01,-0.01,-0.78,0.05,-0.37,-88.52,39.85,-41.65,-9.14,3.89,-4.24,-61.71,86.26,-34.44,-6.44,8.8,-3.51,-10.05,46.08,-37.13,-1.07,4.42,-3.76,37.37,35.79,-35.66,3.73,3.38,-3.64
1738024487.3602383,-0.01,-0.01,-0.01,-0.76,0.05,-0.37,-89.62,39.39,-41.53,-9.31,3.97,-4.32,-62.44,86.93,-34.44,-6.56,8.97,-3.58,-10.72,46.2,-37.25,-1.09,4.51,-3.83,37.89,36.43,-35.54,3.81,3.46,-3.71
1738024488.8875985,-0.01,-0.01,-0.01,-0.75,0.05,-0.36,-90.5,40.06,-41.53,-9.49,4.05,-4.4,-64.4,88.37,-34.44,-6.69,9.15,-3.65,-11.66,46.66,-37.01,-1.11,4.61,-3.9,37.44,37.65,-35.54,3.88,3.54,-3.78
1738024490.4140298,-0.01,-0.01,-0.01,-0.74,0.05,-0.35,-91.6,39.82,-41.53,-9.68,4.13,-4.48,-63.91,87.63,-34.08,-6.81,9.32,-3.72,-12.15,44.03,-37.01,-1.14,4.7,-3.98,37.5,35.39,-35.42,3.96,3.62,-3.84
1738024491.9408367,-0.01,-0.01,-0.01,-0.72,0.05,-0.35,-89.44,39.91,-41.53,-9.85,4.21,-4.56,-62.84,87.91,-34.32,-6.94,9.49,-3.78,-10.41,46.93,-37.01,-1.16,4.8,-4.05,38.56,36.52,-35.3,4.03,3.69,-3.91
1738024493.4682324,-0.01,-0.01,-0.01,-0.71,0.05,-0.34,-90.9,38.44,-41.53,-10.03,4.29,-4.64,-63.85,85.92,-34.44,-7.06,9.66,-3.85,-11.54,44.82,-37.01,-1.18,4.89,-4.12,37.19,34.87,-35.3,4.11,3.76,-3.98
